shop_id,listing_id,program_id,name,website,myshopify_domain,categories,commission,cookie,payout_rate,approval_rate,offer_score,recommend_score,currency,apply_url,page
182933,38302,300247,Fairnatural®,,fairnatural.myshopify.com,"Beauty & Health, Grocery & Food, Wellness & Lifestyle",15% per order,32,100%,86.93,2.9,6.06,EUR,https://af.uppromote.com/fairnatural/register,7
189717,38079,215575,Forest Super Foods,,ht1mbj-ys.myshopify.com,Beauty & Health,0% per order,30,69.7%,94.74,2.56,6.07,AUD,https://af.uppromote.com/ForestSuperFoods/register,7
207348,35931,238483,KYYA,,kyya.myshopify.com,"Grocery & Food, Mom & Kids",15% per order,30,83.24%,76.35,4.1,5.99,USD,https://af.uppromote.com/kyya/register,7
216536,35992,250344,Apolosign,,69b2fa.myshopify.com,Computers & Office,10% per order,90,90.88%,94.3,3.96,6.1,USD,https://af.uppromote.com/apolosign/register,7
225628,36358,261821,Yorkshire Bedding,,the-yorkshire-bedding.myshopify.com,"Home & Tools, Garden & Outdoors",10% per order,30,84.62%,92.15,3.8,6,GBP,https://af.uppromote.com/the-yorkshire-bedding/register,7
239304,37401,279205,COMENII,,comeniistore.myshopify.com,Others,15% per order,30,94.05%,96.48,3.75,5.96,USD,https://af.uppromote.com/comeniistore/register,7
246053,37488,287510,Oxford Homeware,,oxfordhomeware.myshopify.com,Home & Garden,15% per order,30,100%,79.55,3.2,5.95,GBP,https://af.uppromote.com/oxfordhomeware/register,7
2343,27575,2727,Tea Life,https://tealifeaustralia.myshopify.com,tealifeaustralia.myshopify.com,"Beauty & Health, Others, Grocery & Food",1% per order,15,94.76%,99.15,3.95,5.73,AUD,https://af.uppromote.com/tealifeaustralia/register,8
9383,220,10085,Jungle Culture,,jungle-straws.myshopify.com,"Beauty & Health, Home & Tools, Grocery & Food",15% per order,30,97.47%,98.95,3.77,5.88,GBP,https://af.uppromote.com/jungle-culture/register,8
33454,32714,36477,Orolay,https://www.orolay.com/,zichi-trade.myshopify.com,Fashion,10% per order,30,97.84%,99.28,4.08,5.92,USD,https://af.uppromote.com/orolay/register,8
43383,8631,78080,Momomi,,momomi.myshopify.com,"Home & Tools, Mom & Kids",10% per order,30,98.69%,89.19,3.87,5.88,HKD,https://af.uppromote.com/momomi/register,8
85301,20624,97624,TVD Vinyl Decals,,tvdvinyldecals.myshopify.com,Automobiles & Motorcycles,10% per order,30,86.49%,94.81,3.72,5.73,USD,https://af.uppromote.com/tvdvinyldecals/register,8
90800,32353,191656,Dense Hair Experts,https://densehairexperts.myshopify.com,densehairexperts.myshopify.com,Beauty & Health,0% per order,30,83.17%,98.74,4.05,5.83,GBP,https://af.uppromote.com/densehairexperts/register,8
96229,32934,109724,Fosi Audio,,fosi-audio.myshopify.com,"Electronics, Others",8% per order,30,61.78%,93.39,4.2,5.84,USD,https://af.uppromote.com/fosi-audio/register,8
105050,27448,119292,Hoolest Inc.,https://hoolest.com/,hoolest-inc.myshopify.com,"Electronics, Others, Beauty & Health",10% per order,90,59.84%,70.45,3.45,5.73,USD,https://af.uppromote.com/hoolest/register,8
107377,25381,121985,JOVS,https://jovs-1.myshopify.com,jovs-1.myshopify.com,"Fashion, Beauty & Health, Home & Tools",10% per order,30,91.63%,47.66,3.58,5.91,USD,https://af.uppromote.com/jovs-affiliate/register,8
109366,26590,124205,Cottonique - Allergy-free Apparel,https://cottonique2.myshopify.com,cottonique2.myshopify.com,Fashion,20% per order,1,96.22%,17.32,4.2,5.88,USD,https://af.uppromote.com/cottonique/register,8
126599,28092,143494,Oriana Cosmetic,https://a6e37e.myshopify.com,a6e37e.myshopify.com,Beauty & Health,20% per order,7,76.34%,100,3.67,5.73,EUR,https://af.uppromote.com/orianacosmetic/register,8
149422,30277,169745,Madluvv,https://www.madluvv.com,madluvv.myshopify.com,Beauty & Health,20% per order,30,8.46%,45.71,2.74,5.78,USD,https://partner.madluvv.com/madluvv/register,8
149777,30225,170183,Rounded by Concealment Express,,concealment-express.myshopify.com,"Sports & Entertainment, Others",5% per order,30,96.4%,99.96,4.2,5.75,USD,https://partners.roundedgear.com/rounded-gear/register,8
162200,35312,184533,Mitchell Brands,https://mitchellbrands.myshopify.com,mitchellbrands.myshopify.com,Beauty & Health,0%-20% per order,30,15.77%,40.38,3.8,5.81,USD,https://af.uppromote.com/mitchellbrands/register,8
190248,35438,216495,Fun In Motion Toys,,shashibo.myshopify.com,"Toys & Hobbies, Gaming, Beauty & Health",10% per order,30,91.36%,98.2,3.81,5.79,USD,https://af.uppromote.com/shashibo/register,8
192110,34890,218589,Bernie's Best,,bernies-perfect-poop.myshopify.com,Pet supplies,1% per order,30,77.55%,99.37,4.45,5.92,USD,https://af.uppromote.com/bernies-besties/register,8
192150,34520,218647,EcoPoxy Inc.,,ecopoxy.myshopify.com,"Home & Tools, Art, Furniture",10% per order,90,85.19%,96.08,3.01,5.84,USD,https://af.uppromote.com/ecopoxy/register,8
195366,34463,222926,Essenther.us,,delimira-bra.myshopify.com,Fashion,6% per order,30,86.18%,99.14,4.12,5.73,USD,https://af.uppromote.com/delimira-bra/register,8
235666,36816,274704,Nelson Naturals Inc,,nelsonnaturals.myshopify.com,Health & Beauty,15% per order,30,100%,18.27,2.67,5.77,CAD,https://af.uppromote.com/nelsonnaturals/register,8
238406,37285,278136,Candy Cow Jerky,,cmdwbx-kg.myshopify.com,Grocery & Food,10% per order,30,71.35%,30.77,3.29,5.89,USD,https://af.uppromote.com/cmdwbx-kg/register,8
5374,32,6130,Hero Soap Company,,hero-soap-company.myshopify.com,"Beauty & Health, Others",10% per order,30,93.02%,85.03,3.76,5.64,USD,https://af.uppromote.com/hero-soap-company/register,9
21527,1997,22968,It Just Works Deodorant,https://www.itjustworksdeodorant.com,it-just-works-deodorant.myshopify.com,Beauty & Health,15% per order,30,91.46%,99.39,4.35,5.65,USD,https://af.uppromote.com/it-just-works-wellness/register,9
32432,36396,264419,Ammpoure,,ampour.myshopify.com,"Beauty & Health, Wellness & Lifestyle, Retail & Consumer goods",25% per order,30,16.36%,97.47,3.5,5.64,GBP,https://af.uppromote.com/ammpoure/register,9
39729,32965,43783,Shokz ,https://aftershokzuk.myshopify.com,aftershokzuk.myshopify.com,"Electronics, Sports & Entertainment, Fashion",5% per order,30,90.13%,0.04,3.92,5.61,GBP,https://af.uppromote.com/shokzuk/register,9
54437,11578,60912,Gaucho Ninja,,gauchoninja.myshopify.com,Fashion,10% per order,30,93.16%,29.31,4.18,5.68,GBP,https://af.uppromote.com/gauchoninja/register,9
60845,35191,68631,Baking Steel ®,https://baking-steel.myshopify.com,baking-steel.myshopify.com,"Home & Tools, Grocery & Food",10% per order,30,97.27%,19.25,4.35,5.65,USD,https://af.uppromote.com/baking-steel/register,9
61703,35654,69718,Delilah Home,,delilahhome.myshopify.com,"Home & Tools, Pet supplies, Beauty & Health",7% per order,15,90.33%,98.17,3.64,5.68,USD,https://af.uppromote.com/delilahhome/register,9
82471,19958,94597,Robin Valley Official Store,https://robin-valley-official-store.myshopify.com,robin-valley-official-store.myshopify.com,"Fashion, Jewelry & Accessories, Beauty & Health",15% per order,30,90.59%,98.31,3.34,5.61,GBP,https://af.uppromote.com/robin-valley-official-store/register,9
101946,25106,115826,Julian Bakery,https://julianbakery.com,julianbakery.myshopify.com,Grocery & Food,10% per order,30,98.71%,22.22,4.04,5.62,USD,https://af.uppromote.com/julianbakery/register,9
102042,24625,115937,Ascent Nutrition,,ascentnutrition.myshopify.com,"Beauty & Health, Grocery & Food",10% per order,30,97.79%,97.43,3.74,5.68,USD,https://affiliates.goascentnutrition.com/ascentnutrition/register,9
103754,24470,117858,Planet Green Recycle,,planet-green-recycle.myshopify.com,Electronics,15% per order,30,98.72%,98.41,3.79,5.61,USD,https://af.uppromote.com/planet-green-recycle/register,9
109405,26018,124255,Cocoa Libre,https://cocoa-libre.myshopify.com,cocoa-libre.myshopify.com,Grocery & Food,10% per order,30,97.9%,86.71,4.42,5.7,GBP,https://af.uppromote.com/cocoa-libre/register,9
114443,31736,129669,Discreet Smoker,,discreetsmokertemp.myshopify.com,"Toys & Hobbies, Others, Garden & Outdoors",12.75% per order,30,90.38%,98.22,4.18,5.6,USD,https://af.uppromote.com/discreetsmoker/register,9
151468,30807,172096,Paracord Weavers,https://paracordweavers.com,75656b-64.myshopify.com,Toys & Hobbies,10% per order,30,93.36%,60.28,4.33,5.63,USD,https://affiliate.paracordweavers.com/ParacordWeavers/register,9
152140,30563,172851,TheLibraryCloset,,bcfcd2.myshopify.com,Fashion,$10.00 per order,30,91.84%,98.3,4.25,5.61,USD,https://affiliates.thelibrarycloset.com/bcfcd2/register,9
167727,36136,190750,BloomMD,,aa3fe1-a6.myshopify.com,Beauty & Health,5% per order,30,93.9%,96.34,3.56,5.62,USD,https://af.uppromote.com/BloomMD/register,9
168996,32517,192270,Woodemon,https://woodemon.myshopify.com,woodemon.myshopify.com,"Mom & Kids, Toys & Hobbies",5% per order,30,95.11%,95.76,3.95,5.65,USD,https://af.uppromote.com/woodemon/register,9
192295,34318,218817,Loaded Dice,https://www.loadeddice.uk,orcs-bazaar.myshopify.com,Toys & Hobbies,4% per order,30,97.31%,28.89,4.53,5.62,GBP,https://af.uppromote.com/loadeddice/register,9
206109,35576,236888,Punkyouth,,jt8v6e-qs.myshopify.com,"Jewelry & Accessories, Fashion",10% per order,30,85.81%,48.96,4.12,5.6,USD,https://affiliates.punkyouth.com/jt8v6e-qs/register,9
259985,38713,305100,BBiMP,,vjgkjq-ry.myshopify.com,Apparel & Accessories,10% per order,30,94.32%,43.28,3.48,5.67,USD,https://af.uppromote.com/BBIMP/register,9
264819,39156,312666,TYH Boutique,,tyhbtq.myshopify.com,Apparel & Accessories,10% per order,30,100%,27.78,2.19,5.89,CAD,https://af.uppromote.com/tyhbtq/register,9
19944,9006,21305,BestQool,https://www.bestqool.com,facemaskwhole.myshopify.com,Beauty & Health,13% per order,30,91.37%,94.34,3.78,5.52,USD,https://af.uppromote.com/bestqool/register,10
41219,23108,47777,Sunny Health & Fitness,,sunny-health-and-fitness.myshopify.com,"Beauty & Health, Sports & Entertainment, Home & Tools",Up to 15%,30,94.78%,12.49,3.35,5.53,USD,https://af.uppromote.com/sunny-health-fitness/register,10
56255,24759,63130,Courtside Tennis & Pickleball,https://courtsidetennis.com,courtsidetennisandpickleball.myshopify.com,"Sports & Entertainment, Toys & Hobbies",20% per order,30,99.2%,49.8,4,5.56,USD,https://af.uppromote.com/courtsidetennisandpickleball/register,10
65454,22050,104995,JSAUX GAMING,https://jsaux-official.myshopify.com,jsaux-official.myshopify.com,Gaming,5% per order,30,95.99%,98.88,4.08,5.51,USD,https://af.uppromote.com/jsaux-official/register,10
85587,35745,243011,ARTDOT,,diamond-artdot.myshopify.com,"Sports & Entertainment, Toys & Hobbies, Art",10% per order,30,89.27%,41.13,3.08,5.57,USD,https://af.uppromote.com/artdot/register,10
90419,21720,103221,iNAIL SUPPLY,https://nailsbestbuy.myshopify.com,nailsbestbuy.myshopify.com,Beauty & Health,4% per order,60,74.66%,86.09,3.68,5.56,USD,https://af.uppromote.com/nailsbestbuy/register,10
92105,22070,105111,Boozie‘s,https://booziesdesign.myshopify.com,booziesdesign.myshopify.com,"Sports & Entertainment, Garden & Outdoors, Mom & Kids",10% per order,30,100%,87.62,2.73,5.57,AUD,https://af.uppromote.com/Boozies/register,10
118012,29094,133817,Flame King Products,,ysnimports.myshopify.com,Garden & Outdoors,10% per order,30,95.28%,98.79,4.2,5.54,USD,https://af.uppromote.com/ysnimports/register,10
134112,28565,152117,Hang Smart TV,https://hang-smart-tv.myshopify.com,hang-smart-tv.myshopify.com,"Home & Tools, Electronics",15% per order,30,96.26%,67.43,3.82,5.5,USD,https://af.uppromote.com/hang-smart-tv/register,10
141158,29367,159954,Express Garage Doors,,waynedaltonparts.myshopify.com,Home & Tools,5% per order,30,94.4%,97.89,4.29,5.58,USD,https://af.uppromote.com/expressgaragedoors/register,10
150663,30704,171614,Matcha Botanicals,,matchabotanicals-ch.myshopify.com,Grocery & Food,15% per order,30,98.81%,56.05,4.26,5.5,EUR,https://af.uppromote.com/matchabotanicals/register,10
166989,33688,189916,Glamour Boutique,,theglamourboutiques.myshopify.com,"Home & Tools, Beauty & Health, Mom & Kids",15% per order,30,100%,97.54,3.22,5.51,USD,https://af.uppromote.com/GlamourBoutique/register,10
168446,32401,191591,X-Arcade,https://x-arcade-store.myshopify.com,x-arcade-store.myshopify.com,"Toys & Hobbies, Gaming",10% per order,45,97.35%,98.44,4.3,5.5,USD,https://af.uppromote.com/x-arcade-store/register,10
180220,34314,220919,ToAuto Melters,,hsrd40-4s.myshopify.com,Home & Tools,10% per order,30,56.89%,99.89,4.2,5.59,USD,https://af.uppromote.com/toautomelters/register,10
199158,34842,227838,SRM Knives,https://srmknives.com/,srm-outdoor.myshopify.com,"Home & Tools, Sports & Entertainment",10% per order,30,88.73%,100,3.9,5.58,USD,https://af.uppromote.com/srm-knives/register,10
204833,35718,235259,TAKASHIMA 高島生活館,,takashima.myshopify.com,"Beauty & Health, Fashion, Home & Tools",10% per order,30,90.53%,98.12,3.49,5.51,USD,https://af.uppromote.com/takashima/register,10
212319,37987,244842,Swedish Candy Land,,d4e71d-ca.myshopify.com,Grocery & Food,10% per order,15,51.29%,93.04,3.48,5.5,USD,https://af.uppromote.com/d4e71d-ca/register,10
220638,36156,255467,Primabiotic USA,,1r5ueb-10.myshopify.com,"Beauty & Health, Wellness & Lifestyle, Sports & Entertainment",10% per order,30,93.75%,98.36,3.28,5.58,USD,https://affiliate.primabiotic.com/1r5ueb-10/register,10
233814,36890,272342,Mi Goals,,mi-goals.myshopify.com,Office Supplies,15% per order,30,93.13%,85.86,3.83,5.52,AUD,https://af.uppromote.com/mi-goals/register,10
253219,38078,296371,GOdor,,3e28ca-e1.myshopify.com,Health & Beauty,14% per order,30,5.77%,100,3.17,5.52,GBP,https://af.uppromote.com/3e28ca-e1/register,10
25251,15610,27123,NuPhy,https://nuphy-store.myshopify.com,nuphy-store.myshopify.com,"Computers & Office, Electronics, Gaming",5% per order,14,97.06%,93.9,4.75,5.42,USD,https://af.uppromote.com/nuphy-store/register,11
31517,5771,34337,Soulflower.in,,soulflower-bc21.myshopify.com,"Fashion, Beauty & Health",10%-20% per order,7,50.02%,98.87,3.33,5.46,INR,https://af.uppromote.com/soulflower/register,11
56808,13720,63802,FlipFuel®,https://www.flipfuel.co,flipfuel-co.myshopify.com,"Sports & Entertainment, Garden & Outdoors, Toys & Hobbies",20% per order,30,98.09%,98.69,3.94,5.48,USD,https://af.uppromote.com/flipfuel/register,11
64081,14924,72627,HeadBlade,https://thebladeco.myshopify.com,thebladeco.myshopify.com,Beauty & Health,15% per order,30,94.01%,92.43,3.94,5.48,USD,https://af.uppromote.com/thebladeco/register,11
66661,15843,75763,Oceaneva Extraordinary Dive Watches,https://oceaneva.com/,oceaneva-dive-watches.myshopify.com,"Fashion, Jewelry & Accessories, Others",8% per order,25,95.93%,86.32,3.92,5.41,USD,https://partner.oceaneva.com/oceaneva-dive-watches/register,11
89980,21643,102720,LOOPGEAR,https://loop-universe-6044.myshopify.com,loop-universe-6044.myshopify.com,"Home & Tools, Toys & Hobbies",10% per order,30,84.16%,78.14,4.25,5.44,USD,https://af.uppromote.com/loop-universe-6044/register,11
102222,24147,123373,WezTeck,,wez-teck.myshopify.com,"Fashion, Beauty & Health, Others",15% per order,30,65.75%,99.99,3.32,5.41,USD,https://af.uppromote.com/wez-teck/register,11
103852,28479,119122,Breeze eSIM,https://breezesim.com,breezesim.myshopify.com,Phone & Telecommunication,20% per order,30,81.01%,99.45,4.2,5.46,USD,https://af.uppromote.com/breezesim/register,11
106441,25085,120916,Print and Proper®,https://printandproper.com.au/,print-and-proper.myshopify.com,"Fashion, Home & Tools",10% per order,30,100%,92.19,3.44,5.44,AUD,https://af.uppromote.com/print-and-proper/register,11
109757,26906,124645,MichuPet,https://furrytail-usa.myshopify.com,furrytail-usa.myshopify.com,Pet supplies,10% per order,30,80.44%,99.97,4.16,5.49,USD,https://af.uppromote.com/michu/register,11
113854,26610,198846,CMC Motorsports®,,cmc-motorsports.myshopify.com,"Fashion, Sports & Entertainment",15.00% per order,1,83.49%,4.44,3.8,5.47,USD,https://af.uppromote.com/cmc-motorsports/register,11
134716,36206,152393,Cigman,,cigman.myshopify.com,Home & Tools,7% per order,30,93.73%,56.71,3.92,5.41,USD,https://af.uppromote.com/cigman/register,11
164280,33647,190367,DailyRU,https://0338cf-d9.myshopify.com,0338cf-d9.myshopify.com,Grocery & Food,10% per order,30,75.5%,85.97,4.05,5.41,USD,https://af.uppromote.com/0338cf-d9/register,11
169859,36999,193264,www.SawSalvage.co Traverse Creek Inc.,,north-east-saw.myshopify.com,"Home & Tools, Garden & Outdoors",6% per order,30,84.05%,1.56,3.03,5.48,USD,https://af.uppromote.com/north-east-saw/register,11
179232,36759,204350,Aromadd,,aromadd.myshopify.com,"Home & Tools, Beauty & Health",10% per order,30,49.62%,79.12,3.67,5.43,USD,https://af.uppromote.com/aromadd/register,11
189740,34027,215611,FormulaFanatics,https://formulafanatics.com,formulafanatics.myshopify.com,"Sports & Entertainment, Others, Fashion",15% per order,45,92.3%,97.67,4.02,5.47,USD,https://af.uppromote.com/formulafanatics/register,11
200316,34966,229388,High Performance Cookers,,high-performance-cookers.myshopify.com,"Garden & Outdoors, Home & Tools",5% per order,15,95.38%,98.01,4.1,5.41,USD,https://af.uppromote.com/high-performance-cookers/register,11
217356,36010,251646,Brainwave3D,,97d186-3.myshopify.com,"Wellness & Lifestyle, Religion & Spirituality, Beauty & Health",25% per order,30,59.81%,92.06,3.09,5.47,EUR,https://af.uppromote.com/97d186-3/register,11
250964,38571,293513,PONGBOT,,pong-bot.myshopify.com,Sporting Goods,10% per order,30,94.31%,99.65,3.78,5.44,USD,https://af.uppromote.com/pongbot/register,11
252203,38332,295066,SportyRug.co,,trg7cy-mk.myshopify.com,Furniture,10% per order,30,100%,97.87,3.01,5.42,USD,https://af.uppromote.com/trg7cy-mk/register,11
7027,919,8208,SUNLU | Affordable 3D Printing Filaments and Resins ,https://www.SUNLU.com,sunlu3d.myshopify.com,"Art, Toys & Hobbies, Electronics",2% per order,7,81.19%,99.98,3.5,5.39,USD,https://af.uppromote.com/sunlu/register,12
32319,4785,35213,Tap Tag,,taptagnfc.myshopify.com,"Software & Digital products, Electronics, Computers & Office",15% per order,30,94.67%,96.89,4.06,5.36,USD,https://af.uppromote.com/taptagnfc/register,12
37140,30944,266736,KRUVE,,rafino.myshopify.com,"Grocery & Food, Others, Toys & Hobbies",5% per order,30,89.2%,11.58,3.98,5.37,USD,https://af.uppromote.com/KRUVE/register,12
38175,6557,41936,Popbrush.fr,https://popbrush.fr,etienne-petit.myshopify.com,"Fashion, Beauty & Health, Mom & Kids",15% per order,180,52.27%,99.93,3.63,5.34,EUR,https://af.uppromote.com/popbrush/register,12
49555,10076,55313,Papa Vince,,papavince.myshopify.com,"Beauty & Health, Garden & Outdoors, Grocery & Food",10% per order,30,91.21%,12.08,3.55,5.4,USD,https://af.uppromote.com/papavince/register,12
60361,13645,68047,iHealth Labs Inc,https://ihealthlabs.com/,ihealthlabsonline.myshopify.com,"Beauty & Health, Home & Tools, Others",3% per order,30,67.21%,90.61,2.8,5.38,USD,https://af.uppromote.com/ihealth/register,12
